Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 10.706320,  8.697520E-02,  3.711190E-01, -1.118472E+01, 1.000,  112
  0.000000, 11.040892,  5.285577E-02,  9.954845E-02, -4.382912E+00, 1.000,  120
  0.000000, 11.040892,  5.287446E-02,  9.965897E-02, -4.396444E+00, 1.000,  150
  0.000000, 11.040892,  5.306026E-02,  9.692473E-02, -4.340653E+00, 1.000,  120
  0.000000, 11.040892,  8.465729E-02,  3.913223E-01, -1.058697E+01, 1.000,  115
  0.000000, 11.040892,  8.468385E-02,  3.879097E-01, -1.073210E+01, 1.000,  112
  0.000000, 11.040892,  8.579321E-02,  3.990922E-01, -1.059499E+01, 1.000,  120
  0.000000, 11.040892,  8.580751E-02,  3.973099E-01, -1.011036E+01, 1.000,  120
  0.000000, 11.040892,  8.699113E-02,  3.697458E-01, -1.161543E+01, 1.000,  112
  0.000000, 11.040892,  8.701001E-02,  3.716879E-01, -1.122633E+01, 1.000,  112
  0.000000, 11.375465,  5.292032E-02,  1.001135E-01, -4.398144E+00, 1.000,  120
  0.000000, 11.375465,  5.292566E-02,  9.971704E-02, -4.343722E+00, 1.000,  150
  0.000000, 11.375465,  5.311392E-02,  9.730691E-02, -4.207121E+00, 1.000,  120
  0.000000, 11.375465,  8.473692E-02,  3.890680E-01, -1.119121E+01, 1.000,  112
  0.000000, 11.375465,  8.473886E-02,  3.897606E-01, -1.155145E+01, 1.000,  116
  0.000000, 11.375465,  8.585282E-02,  3.988105E-01, -8.163337E+00, 1.000,  118
  0.000000, 11.375465,  8.589368E-02,  4.049622E-01, -9.190433E+00, 1.000,  120
  0.000000, 11.375465,  8.699929E-02,  3.704125E-01, -1.291861E+01, 1.000,  114
  0.000000, 11.375465,  8.705407E-02,  3.721831E-01, -1.291965E+01, 1.000,  112
  0.000000, 11.710037,  5.297251E-02,  9.974928E-02, -4.354685E+00, 1.000,  122
  0.000000, 11.710037,  5.298776E-02,  9.985166E-02, -4.412780E+00, 1.000,  150
  0.000000, 11.710037,  5.317883E-02,  9.723060E-02, -4.336025E+00, 1.000,  122
  0.000000, 11.710037,  8.473642E-02,  3.924253E-01, -1.086729E+01, 1.000,  115
  0.000000, 11.710037,  8.477915E-02,  3.883904E-01, -1.110501E+01, 1.000,  113
  0.000000, 11.710037,  8.604155E-02,  4.010324E-01, -1.009482E+01, 1.000,  120
  0.000000, 11.710037,  8.606188E-02,  3.980377E-01, -1.027848E+01, 1.000,  118
  0.000000, 11.710037,  8.706684E-02,  3.705085E-01, -1.193979E+01, 1.000,  112
  0.000000, 11.710037,  8.707129E-02,  3.727196E-01, -1.175568E+01, 1.000,  112
  0.000000, 12.044610,  5.303687E-02,  9.995462E-02, -4.398336E+00, 1.000,  124
  0.000000, 12.044610,  5.304527E-02,  9.994448E-02, -4.423069E+00, 1.000,  150
  0.000000, 12.044610,  5.324119E-02,  9.734855E-02, -4.353332E+00, 1.000,  124
  0.000000, 12.044610,  8.478939E-02,  3.919698E-01, -1.116786E+01, 1.000,  114
  0.000000, 12.044610,  8.481553E-02,  3.892229E-01, -1.103522E+01, 1.000,  114
  0.000000, 12.044610,  8.618309E-02,  4.009417E-01, -1.066542E+01, 1.000,  120
  0.000000, 12.044610,  8.618564E-02,  3.989735E-01, -1.017149E+01, 1.000,  118
  0.000000, 12.044610,  8.708755E-02,  3.720466E-01, -1.187944E+01, 1.000,  112
  0.000000, 12.044610,  8.711165E-02,  3.734450E-01, -1.183347E+01, 1.000,  114
  0.000000, 12.379182,  5.309981E-02,  1.000416E-01, -4.379315E+00, 1.000,  124
  0.000000, 12.379182,  5.310658E-02,  1.000808E-01, -4.441048E+00, 1.000,  150
  0.000000, 12.379182,  5.330587E-02,  9.743664E-02, -4.339098E+00, 1.000,  124
  0.000000, 12.379182,  8.482813E-02,  3.927894E-01, -1.118177E+01, 1.000,  114
  0.000000, 12.379182,  8.485709E-02,  3.893534E-01, -1.134385E+01, 1.000,  114
  0.000000, 12.379182,  8.631205E-02,  4.030080E-01, -1.036216E+01, 1.000,  120
  0.000000, 12.379182,  8.632465E-02,  3.991404E-01, -1.032377E+01, 1.000,  120
  0.000000, 12.379182,  8.711540E-02,  3.714443E-01, -1.196812E+01, 1.000,  112
  0.000000, 12.379182,  8.714383E-02,  3.733130E-01, -1.188062E+01, 1.000,  114
  0.000000, 12.713755,  5.316556E-02,  1.000749E-01, -4.390014E+00, 1.000,  124
  0.000000, 12.713755,  5.316747E-02,  1.001678E-01, -4.439417E+00, 1.000,  150
  0.000000, 12.713755,  5.337189E-02,  9.759460E-02, -4.338971E+00, 1.000,  124
  0.000000, 12.713755,  8.487116E-02,  3.928817E-01, -1.134547E+01, 1.000,  114
  0.000000, 12.713755,  8.490325E-02,  3.896800E-01, -1.135074E+01, 1.000,  112
  0.000000, 12.713755,  8.644410E-02,  4.019273E-01, -1.061817E+01, 1.000,  120
  0.000000, 12.713755,  8.645933E-02,  3.998709E-01, -1.034784E+01, 1.000,  120
  0.000000, 12.713755,  8.715006E-02,  3.720644E-01, -1.210104E+01, 1.000,  112
  0.000000, 12.713755,  8.717850E-02,  3.737659E-01, -1.209047E+01, 1.000,  112
  0.000000, 13.048327,  5.323179E-02,  1.002784E-01, -4.373189E+00, 1.000,  124
  0.000000, 13.048327,  5.323381E-02,  1.003025E-01, -4.456357E+00, 1.000,  153
  0.000000, 13.048327,  5.343852E-02,  9.770870E-02, -4.337604E+00, 1.000,  124
  0.000000, 13.048327,  8.491615E-02,  3.932252E-01, -1.136485E+01, 1.000,  114
  0.000000, 13.048327,  8.494944E-02,  3.900640E-01, -1.146467E+01, 1.000,  112
  0.000000, 13.048327,  8.658789E-02,  4.042102E-01, -1.034257E+01, 1.000,  120
  0.000000, 13.048327,  8.659534E-02,  4.008911E-01, -1.005372E+01, 1.000,  120
  0.000000, 13.048327,  8.718148E-02,  3.726683E-01, -1.199855E+01, 1.000,  112
  0.000000, 13.048327,  8.720861E-02,  3.743386E-01, -1.217751E+01, 1.000,  114
  0.000000, 13.382900,  5.329837E-02,  1.004197E-01, -4.472479E+00, 1.000,  153
  0.000000, 13.382900,  5.330325E-02,  1.003699E-01, -4.408255E+00, 1.000,  124
  0.000000, 13.382900,  5.350985E-02,  9.776223E-02, -4.359743E+00, 1.000,  124
  0.000000, 13.382900,  8.495764E-02,  3.941983E-01, -1.145322E+01, 1.000,  114
  0.000000, 13.382900,  8.499873E-02,  3.909734E-01, -1.164496E+01, 1.000,  114
  0.000000, 13.382900,  8.673431E-02,  4.041126E-01, -1.033079E+01, 1.000,  120
  0.000000, 13.382900,  8.674954E-02,  4.011091E-01, -1.045285E+01, 1.000,  120
  0.000000, 13.382900,  8.721499E-02,  3.735122E-01, -1.217519E+01, 1.000,  114
  0.000000, 13.382900,  8.724418E-02,  3.753333E-01, -1.220560E+01, 1.000,  112
  0.000000, 13.717472,  5.336971E-02,  1.005533E-01, -4.515347E+00, 1.000,  153
  0.000000, 13.717472,  5.337501E-02,  1.005855E-01, -4.496993E+00, 1.000,  122
  0.000000, 13.717472,  5.357942E-02,  9.785594E-02, -4.399950E+00, 1.000,  122
  0.000000, 13.717472,  8.501989E-02,  3.946985E-01, -1.188536E+01, 1.000,  116
  0.000000, 13.717472,  8.504446E-02,  3.917974E-01, -1.180282E+01, 1.000,  112
  0.000000, 13.717472,  8.688798E-02,  4.046487E-01, -1.074362E+01, 1.000,  122
  0.000000, 13.717472,  8.690097E-02,  4.018135E-01, -1.077797E+01, 1.000,  120
  0.000000, 13.717472,  8.724171E-02,  3.736858E-01, -1.175114E+01, 1.000,  116
  0.000000, 13.717472,  8.728590E-02,  3.751206E-01, -1.222015E+01, 1.000,  112
  0.000000, 14.052045,  5.343721E-02,  1.006776E-01, -4.501683E+00, 1.000,  151
  0.000000, 14.052045,  5.344862E-02,  1.006186E-01, -4.441280E+00, 1.000,  122
  0.000000, 14.052045,  5.365560E-02,  9.798642E-02, -4.358049E+00, 1.000,  122
  0.000000, 14.052045,  8.504963E-02,  3.952400E-01, -1.158032E+01, 1.000,  116
  0.000000, 14.052045,  8.508428E-02,  3.920376E-01, -1.180978E+01, 1.000,  112
  0.000000, 14.052045,  8.703765E-02,  4.047044E-01, -1.042565E+01, 1.000,  122
  0.000000, 14.052045,  8.704695E-02,  4.028727E-01, -1.014480E+01, 1.000,  120
  0.000000, 14.052045,  8.727491E-02,  3.743234E-01, -1.199213E+01, 1.000,  115
  0.000000, 14.052045,  8.730752E-02,  3.759555E-01, -1.228637E+01, 1.000,  112
  0.000000, 14.386617,  5.350715E-02,  1.007017E-01, -4.502219E+00, 1.000,  154
  0.000000, 14.386617,  5.352438E-02,  1.008898E-01, -4.451803E+00, 1.000,  120
  0.000000, 14.386617,  5.373262E-02,  9.823344E-02, -4.406046E+00, 1.000,  120
  0.000000, 14.386617,  8.509423E-02,  3.959604E-01, -1.185313E+01, 1.000,  114
  0.000000, 14.386617,  8.513615E-02,  3.919825E-01, -1.215170E+01, 1.000,  112
  0.000000, 14.386617,  8.720248E-02,  4.072013E-01, -1.090840E+01, 1.000,  122
  0.000000, 14.386617,  8.721461E-02,  4.033420E-01, -1.085470E+01, 1.000,  120
  0.000000, 14.386617,  8.731457E-02,  3.734984E-01, -1.201311E+01, 1.000,  114
  0.000000, 14.386617,  8.735343E-02,  3.766063E-01, -1.238341E+01, 1.000,  112
  0.000000, 14.721190,  5.357791E-02,  1.008931E-01, -4.499027E+00, 1.000,  154
  0.000000, 14.721190,  5.360208E-02,  1.011539E-01, -4.424827E+00, 1.000,  120
  0.000000, 14.721190,  5.380986E-02,  9.850040E-02, -4.371647E+00, 1.000,  120
  0.000000, 14.721190,  8.514388E-02,  3.968880E-01, -1.190888E+01, 1.000,  114
  0.000000, 14.721190,  8.519479E-02,  3.927012E-01, -1.238507E+01, 1.000,  112
  0.000000, 14.721190,  8.732552E-02,  3.739065E-01, -1.149974E+01, 1.000,  114
  0.000000, 14.721190,  8.735558E-02,  4.046688E-01, -9.570396E+00, 1.000,  120
  0.000000, 14.721190,  8.736386E-02,  4.064704E-01, -1.008223E+01, 1.000,  122
  0.000000, 14.721190,  8.737501E-02,  3.771717E-01, -1.200172E+01, 1.000,  112
  0.000000, 15.055762,  5.365491E-02,  1.010578E-01, -4.537398E+00, 1.000,  150
  0.000000, 15.055762,  5.367845E-02,  1.010124E-01, -4.417884E+00, 1.000,  120
  0.000000, 15.055762,  5.388828E-02,  9.839150E-02, -4.406548E+00, 1.000,  120
  0.000000, 15.055762,  8.518538E-02,  3.965825E-01, -1.191427E+01, 1.000,  114
  0.000000, 15.055762,  8.522308E-02,  3.935555E-01, -1.219421E+01, 1.000,  112
  0.000000, 15.055762,  8.736475E-02,  3.745819E-01, -1.166760E+01, 1.000,  114
  0.000000, 15.055762,  8.741637E-02,  3.792825E-01, -1.200748E+01, 1.000,  112
  0.000000, 15.055762,  8.752401E-02,  4.074177E-01, -1.015909E+01, 1.000,  122
  0.000000, 15.055762,  8.753329E-02,  4.045567E-01, -1.017850E+01, 1.000,  124
  0.000000, 15.390335,  5.373200E-02,  1.011814E-01, -4.551999E+00, 1.000,  150
  0.000000, 15.390335,  5.376020E-02,  1.012068E-01, -4.473593E+00, 1.000,  120
  0.000000, 15.390335,  5.396900E-02,  9.863546E-02, -4.408048E+00, 1.000,  120
  0.000000, 15.390335,  8.523303E-02,  3.972404E-01, -1.201701E+01, 1.000,  114
  0.000000, 15.390335,  8.527304E-02,  3.938253E-01, -1.226732E+01, 1.000,  114
  0.000000, 15.390335,  8.739553E-02,  3.739084E-01, -1.127358E+01, 1.000,  114
  0.000000, 15.390335,  8.743710E-02,  3.779483E-01, -1.186745E+01, 1.000,  113
  0.000000, 15.390335,  8.769706E-02,  4.083982E-01, -1.030639E+01, 1.000,  122
  0.000000, 15.390335,  8.770324E-02,  4.055748E-01, -1.001902E+01, 1.000,  124
  0.000000, 15.724907,  5.381231E-02,  1.013415E-01, -4.573892E+00, 1.000,  150
  0.000000, 15.724907,  5.384361E-02,  1.013710E-01, -4.498563E+00, 1.000,  120
  0.000000, 15.724907,  5.405351E-02,  9.868954E-02, -4.437757E+00, 1.000,  120
  0.000000, 15.724907,  8.527996E-02,  3.975414E-01, -1.207237E+01, 1.000,  116
  0.000000, 15.724907,  8.532351E-02,  3.942788E-01, -1.236027E+01, 1.000,  114
  0.000000, 15.724907,  8.741764E-02,  3.753658E-01, -1.105296E+01, 1.000,  116
  0.000000, 15.724907,  8.746690E-02,  3.790962E-01, -1.168535E+01, 1.000,  114
  0.000000, 15.724907,  8.785722E-02,  4.098502E-01, -9.829839E+00, 1.000,  124
  0.000000, 15.724907,  8.788204E-02,  4.063698E-01, -9.906647E+00, 1.000,  122
  0.000000, 16.059480,  5.389133E-02,  1.014859E-01, -4.566951E+00, 1.000,  150
  0.000000, 16.059480,  5.392850E-02,  1.014242E-01, -4.480691E+00, 1.000,  120
  0.000000, 16.059480,  5.413842E-02,  9.875716E-02, -4.436164E+00, 1.000,  120
  0.000000, 16.059480,  8.533151E-02,  3.984937E-01, -1.233672E+01, 1.000,  116
  0.000000, 16.059480,  8.536548E-02,  3.953069E-01, -1.228853E+01, 1.000,  112
  0.000000, 16.059480,  8.745297E-02,  3.741124E-01, -1.058159E+01, 1.000,  114
  0.000000, 16.059480,  8.749735E-02,  3.768442E-01, -1.134184E+01, 1.000,  112
  0.000000, 16.059480,  8.804616E-02,  4.101570E-01, -1.006066E+01, 1.000,  124
  0.000000, 16.059480,  8.805757E-02,  4.069143E-01, -9.949847E+00, 1.000,  122
  0.000000, 16.394052,  5.397100E-02,  1.016482E-01, -4.622001E+00, 1.000,  150
  0.000000, 16.394052,  5.402166E-02,  1.019471E-01, -4.549612E+00, 1.000,  120
  0.000000, 16.394052,  5.423250E-02,  9.937774E-02, -4.523570E+00, 1.000,  120
  0.000000, 16.394052,  8.536414E-02,  4.009818E-01, -1.241936E+01, 1.000,  116
  0.000000, 16.394052,  8.540691E-02,  3.964720E-01, -1.266747E+01, 1.000,  114
  0.000000, 16.394052,  8.745830E-02,  3.742340E-01, -1.090871E+01, 1.000,  114
  0.000000, 16.394052,  8.755943E-02,  3.787007E-01, -1.158035E+01, 1.000,  114
  0.000000, 16.394052,  8.824557E-02,  4.110086E-01, -9.560639E+00, 1.000,  124
  0.000000, 16.394052,  8.826012E-02,  4.071489E-01, -1.032257E+01, 1.000,  122
  0.000000, 16.728625,  5.405802E-02,  1.017503E-01, -4.570723E+00, 1.000,  152
  0.000000, 16.728625,  5.410712E-02,  1.018416E-01, -4.611377E+00, 1.000,  120
  0.000000, 16.728625,  5.431647E-02,  9.927181E-02, -4.487048E+00, 1.000,  120
  0.000000, 16.728625,  8.542151E-02,  3.991807E-01, -1.244884E+01, 1.000,  115
  0.000000, 16.728625,  8.546117E-02,  3.958000E-01, -1.274520E+01, 1.000,  116
  0.000000, 16.728625,  8.751776E-02,  3.749492E-01, -1.003082E+01, 1.000,  114
  0.000000, 16.728625,  8.755973E-02,  3.792454E-01, -1.082882E+01, 1.000,  114
  0.000000, 16.728625,  8.840970E-02,  4.129617E-01, -9.153850E+00, 1.000,  124
  0.000000, 16.728625,  8.842251E-02,  4.092232E-01, -9.461770E+00, 1.000,  122
  0.000000, 17.063197,  5.414377E-02,  1.019149E-01, -4.614294E+00, 1.000,  150
  0.000000, 17.063197,  5.419794E-02,  1.019727E-01, -4.583444E+00, 1.000,  118
  0.000000, 17.063197,  5.440779E-02,  9.937780E-02, -4.492939E+00, 1.000,  118
  0.000000, 17.063197,  8.547460E-02,  3.997711E-01, -1.267086E+01, 1.000,  114
  0.000000, 17.063197,  8.551199E-02,  3.963779E-01, -1.286397E+01, 1.000,  116
  0.000000, 17.063197,  8.755580E-02,  3.730677E-01, -9.643661E+00, 1.000,  114
  0.000000, 17.063197,  8.759203E-02,  3.769513E-01, -1.032239E+01, 1.000,  116
  0.000000, 17.063197,  8.861402E-02,  4.132734E-01, -9.622209E+00, 1.000,  122
  0.000000, 17.063197,  8.862997E-02,  4.098431E-01, -9.836159E+00, 1.000,  118
  0.000000, 17.397770,  5.423390E-02,  1.020747E-01, -4.631066E+00, 1.000,  150
  0.000000, 17.397770,  5.429374E-02,  1.022065E-01, -4.674748E+00, 1.000,  120
  0.000000, 17.397770,  5.450317E-02,  9.958517E-02, -4.519383E+00, 1.000,  120
  0.000000, 17.397770,  8.552237E-02,  4.011681E-01, -1.294755E+01, 1.000,  117
  0.000000, 17.397770,  8.555986E-02,  3.979575E-01, -1.317933E+01, 1.000,  116
  0.000000, 17.397770,  8.758214E-02,  3.756221E-01, -9.352809E+00, 1.000,  115
  0.000000, 17.397770,  8.762564E-02,  3.805102E-01, -1.005607E+01, 1.000,  116
  0.000000, 17.397770,  8.880639E-02,  4.148939E-01, -9.507517E+00, 1.000,  126
  0.000000, 17.397770,  8.881982E-02,  4.112475E-01, -9.436525E+00, 1.000,  118
  0.000000, 17.732342,  5.432232E-02,  1.022406E-01, -4.618956E+00, 1.000,  150
  0.000000, 17.732342,  5.438879E-02,  1.023384E-01, -4.661184E+00, 1.000,  118
  0.000000, 17.732342,  5.459859E-02,  9.964923E-02, -4.523962E+00, 1.000,  118
  0.000000, 17.732342,  8.555843E-02,  4.014080E-01, -1.278210E+01, 1.000,  116
  0.000000, 17.732342,  8.561260E-02,  3.984573E-01, -1.346016E+01, 1.000,  116
  0.000000, 17.732342,  8.761573E-02,  3.739252E-01, -9.110039E+00, 1.000,  115
  0.000000, 17.732342,  8.766984E-02,  3.778768E-01, -9.917018E+00, 1.000,  116
  0.000000, 17.732342,  8.900738E-02,  4.152923E-01, -9.577854E+00, 1.000,  126
  0.000000, 17.732342,  8.902904E-02,  4.121745E-01, -9.564385E+00, 1.000,  118
  0.000000, 18.066914,  5.441527E-02,  1.024314E-01, -4.690542E+00, 1.000,  150
  0.000000, 18.066914,  5.448229E-02,  1.025167E-01, -4.623328E+00, 1.000,  118
  0.000000, 18.066914,  5.469614E-02,  9.982892E-02, -4.512875E+00, 1.000,  118
  0.000000, 18.066914,  8.562132E-02,  4.024655E-01, -1.318299E+01, 1.000,  114
  0.000000, 18.066914,  8.565722E-02,  3.989680E-01, -1.346790E+01, 1.000,  116
  0.000000, 18.066914,  8.765578E-02,  3.730523E-01, -8.903121E+00, 1.000,  114
  0.000000, 18.066914,  8.769291E-02,  3.763510E-01, -9.463198E+00, 1.000,  116
  0.000000, 18.066914,  8.921296E-02,  4.158228E-01, -9.382586E+00, 1.000,  126
  0.000000, 18.066914,  8.922662E-02,  4.136630E-01, -9.207895E+00, 1.000,  116
  0.000000, 18.401487,  5.450988E-02,  1.026064E-01, -4.699607E+00, 1.000,  150
  0.000000, 18.401487,  5.458527E-02,  1.026933E-01, -4.689109E+00, 1.000,  120
  0.000000, 18.401487,  5.479759E-02,  1.000101E-01, -4.548365E+00, 1.000,  120
  0.000000, 18.401487,  8.566713E-02,  4.030195E-01, -1.354651E+01, 1.000,  114
  0.000000, 18.401487,  8.570500E-02,  3.999258E-01, -1.374926E+01, 1.000,  116
  0.000000, 18.401487,  8.769991E-02,  3.726197E-01, -8.931983E+00, 1.000,  114
  0.000000, 18.401487,  8.772330E-02,  3.782100E-01, -9.129118E+00, 1.000,  116
  0.000000, 18.401487,  8.943282E-02,  4.164095E-01, -9.443379E+00, 1.000,  126
  0.000000, 18.401487,  8.944454E-02,  4.147021E-01, -9.257174E+00, 1.000,  116
  0.000000, 18.736059,  5.460667E-02,  1.027532E-01, -4.705054E+00, 1.000,  152
  0.000000, 18.736059,  5.468745E-02,  1.027871E-01, -4.726452E+00, 1.000,  120
  0.000000, 18.736059,  5.490055E-02,  1.002106E-01, -4.591089E+00, 1.000,  120
  0.000000, 18.736059,  8.571456E-02,  4.044671E-01, -1.378949E+01, 1.000,  112
  0.000000, 18.736059,  8.575398E-02,  4.007196E-01, -1.410584E+01, 1.000,  116
  0.000000, 18.736059,  8.774453E-02,  3.735335E-01, -8.885789E+00, 1.000,  113
  0.000000, 18.736059,  8.776910E-02,  3.756916E-01, -8.828954E+00, 1.000,  116
  0.000000, 18.736059,  8.965030E-02,  4.182427E-01, -9.266724E+00, 1.000,  126
  0.000000, 18.736059,  8.966360E-02,  4.157412E-01, -9.016413E+00, 1.000,  116
  0.000000, 19.070632,  5.470558E-02,  1.029434E-01, -4.713956E+00, 1.000,  149
  0.000000, 19.070632,  5.479052E-02,  1.029968E-01, -4.785195E+00, 1.000,  120
  0.000000, 19.070632,  5.500285E-02,  1.004189E-01, -4.638928E+00, 1.000,  120
  0.000000, 19.070632,  8.576164E-02,  4.038221E-01, -1.355705E+01, 1.000,  112
  0.000000, 19.070632,  8.580325E-02,  4.010692E-01, -1.411798E+01, 1.000,  116
  0.000000, 19.070632,  8.778787E-02,  3.737125E-01, -8.831805E+00, 1.000,  112
  0.000000, 19.070632,  8.780590E-02,  3.764327E-01, -8.713078E+00, 1.000,  116
  0.000000, 19.070632,  8.987236E-02,  4.178153E-01, -9.477719E+00, 1.000,  124
  0.000000, 19.070632,  8.988795E-02,  4.166601E-01, -9.096307E+00, 1.000,  120
  0.000000, 19.405204,  5.480447E-02,  1.031174E-01, -4.748789E+00, 1.000,  150
  0.000000, 19.405204,  5.489638E-02,  1.032192E-01, -4.792436E+00, 1.000,  120
  0.000000, 19.405204,  5.511070E-02,  1.005389E-01, -4.596395E+00, 1.000,  120
  0.000000, 19.405204,  8.580470E-02,  4.058605E-01, -1.433267E+01, 1.000,  112
  0.000000, 19.405204,  8.584896E-02,  4.022994E-01, -1.482940E+01, 1.000,  116
  0.000000, 19.405204,  8.783531E-02,  3.752255E-01, -9.435495E+00, 1.000,  112
  0.000000, 19.405204,  8.784997E-02,  3.766022E-01, -8.882918E+00, 1.000,  116
  0.000000, 19.405204,  9.010452E-02,  4.204277E-01, -9.378355E+00, 1.000,  124
  0.000000, 19.405204,  9.011665E-02,  4.180854E-01, -8.871560E+00, 1.000,  120
  0.000000, 19.739777,  5.490586E-02,  1.032862E-01, -4.728050E+00, 1.000,  150
  0.000000, 19.739777,  5.500191E-02,  1.034349E-01, -4.679998E+00, 1.000,  122
  0.000000, 19.739777,  5.521877E-02,  1.007068E-01, -4.604440E+00, 1.000,  122
  0.000000, 19.739777,  8.585202E-02,  4.068127E-01, -1.501925E+01, 1.000,  112
  0.000000, 19.739777,  8.590226E-02,  4.033450E-01, -1.546102E+01, 1.000,  113
  0.000000, 19.739777,  8.789027E-02,  3.752495E-01, -9.630652E+00, 1.000,  112
  0.000000, 19.739777,  8.790766E-02,  3.766242E-01, -8.925855E+00, 1.000,  112
  0.000000, 19.739777,  9.033510E-02,  4.236681E-01, -8.999142E+00, 1.000,  122
  0.000000, 19.739777,  9.035460E-02,  4.196832E-01, -9.272389E+00, 1.000,  122
  0.000000, 20.074349,  5.501073E-02,  1.034315E-01, -4.752560E+00, 1.000,  153
  0.000000, 20.074349,  5.511503E-02,  1.036804E-01, -4.821073E+00, 1.000,  122
  0.000000, 20.074349,  5.532996E-02,  1.009586E-01, -4.637829E+00, 1.000,  122
  0.000000, 20.074349,  8.590517E-02,  4.060392E-01, -1.494212E+01, 1.000,  114
  0.000000, 20.074349,  8.593918E-02,  4.043399E-01, -1.586441E+01, 1.000,  112
  0.000000, 20.074349,  8.794266E-02,  3.767467E-01, -1.003050E+01, 1.000,  114
  0.000000, 20.074349,  8.794935E-02,  3.779075E-01, -9.367693E+00, 1.000,  112
  0.000000, 20.074349,  9.058770E-02,  4.224357E-01, -9.727766E+00, 1.000,  122
  0.000000, 20.074349,  9.059246E-02,  4.215351E-01, -9.091847E+00, 1.000,  122
  0.000000, 20.408922,  5.511608E-02,  1.036447E-01, -4.772559E+00, 1.000,  153
  0.000000, 20.408922,  5.522969E-02,  1.037008E-01, -4.906083E+00, 1.000,  122
  0.000000, 20.408922,  5.544594E-02,  1.011247E-01, -4.703726E+00, 1.000,  122
  0.000000, 20.408922,  8.594803E-02,  4.076946E-01, -1.545087E+01, 1.000,  114
  0.000000, 20.408922,  8.599009E-02,  4.051602E-01, -1.645607E+01, 1.000,  112
  0.000000, 20.408922,  8.799267E-02,  3.768371E-01, -1.055989E+01, 1.000,  114
  0.000000, 20.408922,  8.800175E-02,  3.790204E-01, -9.640559E+00, 1.000,  112
  0.000000, 20.408922,  9.083464E-02,  4.255337E-01, -9.621243E+00, 1.000,  120
  0.000000, 20.408922,  9.085075E-02,  4.219869E-01, -9.458103E+00, 1.000,  122
  0.000000, 20.743494,  5.522454E-02,  1.038872E-01, -4.805647E+00, 1.000,  151
  0.000000, 20.743494,  5.534354E-02,  1.039383E-01, -4.910842E+00, 1.000,  120
  0.000000, 20.743494,  5.555991E-02,  1.013030E-01, -4.712573E+00, 1.000,  120
  0.000000, 20.743494,  8.599285E-02,  4.090174E-01, -1.638400E+01, 1.000,  114
